Date,Open,High,Low,Close,Adj Close,Volume
1989-02-09,0.0,0.1171879991889,0.109375,0.109375,0.09224022924900055,200000
1989-02-10,0.0,0.1171879991889,0.109375,0.109375,0.09224022924900055,59200
1989-02-13,0.0,0.1171879991889,0.1015629991889,0.1015629991889,0.08565207570791245,88000
1989-02-14,0.0,0.1171879991889,0.1015629991889,0.1015629991889,0.08565207570791245,219200
1989-02-15,0.0,0.1171879991889,0.1015629991889,0.1015629991889,0.08565207570791245,510400
1989-02-16,0.0,0.1171879991889,0.1015629991889,0.1015629991889,0.08565207570791245,875200
1989-02-17,0.0,0.125,0.1171879991889,0.1171879991889,0.0988292545080185,432000
1989-02-21,0.0,0.125,0.1171879991889,0.1171879991889,0.0988292545080185,324800
1989-02-22,0.0,0.125,0.1171879991889,0.1171879991889,0.0988292545080185,232000
1989-02-23,0.0,0.125,0.109375,0.109375,0.09224022924900055,32000
1989-02-24,0.0,0.125,0.109375,0.109375,0.09224022924900055,112000
1989-02-27,0.0,0.125,0.109375,0.109375,0.09224022924900055,392000
1989-02-28,0.0,0.125,0.109375,0.109375,0.09224022924900055,440000
1989-03-01,0.0,0.1171879991889,0.109375,0.109375,0.09224022924900055,112000
1989-03-02,0.0,0.1171879991889,0.109375,0.109375,0.09224022924900055,16000
1989-03-03,0.0,0.1171879991889,0.109375,0.109375,0.09224022924900055,169600
1989-03-06,0.0,0.1171879991889,0.109375,0.109375,0.09224022924900055,168000
1989-03-07,0.0,0.1171879991889,0.109375,0.109375,0.09224022924900055,488000
1989-03-08,0.0,0.1171879991889,0.109375,0.109375,0.09224022924900055,104000
1989-03-09,0.0,0.1171879991889,0.109375,0.109375,0.09224022924900055,168000
1989-03-10,0.0,0.1171879991889,0.109375,0.109375,0.09224022924900055,14400
1989-03-13,0.0,0.1171879991889,0.109375,0.109375,0.09224022924900055,118400
1989-03-14,0.0,0.1171879991889,0.109375,0.109375,0.09224022924900055,152000
1989-03-15,0.0,0.1171879991889,0.109375,0.109375,0.09224022924900055,380800
1989-03-16,0.0,0.1171879991889,0.109375,0.109375,0.09224022924900055,382400
1989-03-17,0.0,0.1171879991889,0.109375,0.109375,0.09224022924900055,81600
1989-03-20,0.0,0.1171879991889,0.109375,0.109375,0.09224022924900055,100800
1989-03-21,0.0,0.1171879991889,0.109375,0.109375,0.09224022924900055,97600
1989-03-22,0.0,0.1132809966802597,0.109375,0.109375,0.09224022924900055,88000
1989-03-23,0.0,0.1132809966802597,0.109375,0.109375,0.09224022924900055,265600
1989-03-27,0.0,0.1132809966802597,0.109375,0.109375,0.09224022924900055,72000
1989-03-28,0.0,0.1132809966802597,0.109375,0.109375,0.09224022924900055,56000
1989-03-29,0.0,0.1132809966802597,0.1015629991889,0.1015629991889,0.08565207570791245,161600
1989-03-30,0.0,0.1132809966802597,0.1015629991889,0.1015629991889,0.08565207570791245,24000
1989-03-31,0.0,0.109375,0.1015629991889,0.1015629991889,0.08565207570791245,217600
1989-04-03,0.0,0.109375,0.1015629991889,0.1015629991889,0.08565207570791245,225600
1989-04-04,0.0,0.109375,0.1015629991889,0.1015629991889,0.08565207570791245,48000
1989-04-05,0.0,0.1054690033197403,0.1015629991889,0.1015629991889,0.08565207570791245,358400
1989-04-06,0.0,0.1054690033197403,0.1015629991889,0.1015629991889,0.08565207570791245,89600
1989-04-07,0.0,0.1054690033197403,0.1015629991889,0.1015629991889,0.08565207570791245,3200
1989-04-10,0.0,0.1054690033197403,0.1015629991889,0.1015629991889,0.08565207570791245,155200
1989-04-11,0.0,0.1054690033197403,0.1015629991889,0.1015629991889,0.08565207570791245,230400
1989-04-12,0.0,0.1054690033197403,0.1015629991889,0.1015629991889,0.08565207570791245,88000
1989-04-13,0.0,0.1054690033197403,0.1015629991889,0.1015629991889,0.08565207570791245,56000
1989-04-14,0.0,0.1054690033197403,0.1015629991889,0.1015629991889,0.08565207570791245,137600
1989-04-17,0.0,0.1054690033197403,0.09375,0.09375,0.0790630653500557,86400
1989-04-18,0.0,0.1054690033197403,0.09375,0.09375,0.0790630653500557,60800
1989-04-19,0.0,0.1054690033197403,0.09375,0.09375,0.0790630653500557,46400
1989-04-20,0.0,0.1054690033197403,0.09375,0.09375,0.0790630653500557,161600
1989-04-21,0.09375,0.09375,0.09375,0.09375,0.0790630653500557,0
1989-04-24,0.0,0.1015629991889,0.0859379991889,0.0859379991889,0.0724748820066452,308800
1989-04-25,0.0,0.1015629991889,0.0859379991889,0.0859379991889,0.0724748820066452,48000
1989-04-26,0.0,0.09375,0.0859379991889,0.0859379991889,0.0724748820066452,83200
1989-04-27,0.0,0.09375,0.0859379991889,0.0859379991889,0.0724748820066452,124800
1989-04-28,0.0,0.09375,0.0859379991889,0.0859379991889,0.0724748820066452,11200
1989-05-01,0.0,0.09375,0.0859379991889,0.0859379991889,0.0724748820066452,97600
1989-05-02,0.0,0.09375,0.0859379991889,0.0859379991889,0.0724748820066452,4800
1989-05-03,0.0,0.09375,0.0859379991889,0.0859379991889,0.0724748820066452,80000
1989-05-04,0.0,0.09375,0.0859379991889,0.0859379991889,0.0724748820066452,60800
1989-05-05,0.0,0.09375,0.0859379991889,0.0859379991889,0.0724748820066452,48000
1989-05-08,0.0,0.09375,0.0859379991889,0.0859379991889,0.0724748820066452,78400
1989-05-09,0.0,0.09375,0.0859379991889,0.0859379991889,0.0724748820066452,16000
1989-05-10,0.0,0.09375,0.0859379991889,0.0859379991889,0.0724748820066452,70400
1989-05-11,0.0,0.09375,0.0859379991889,0.0859379991889,0.0724748820066452,99200
1989-05-12,0.0,0.09375,0.0859379991889,0.0859379991889,0.0724748820066452,96000
1989-05-15,0.0,0.09375,0.0820309966802597,0.0820309966802597,0.06917993724346161,513600
1989-05-16,0.0,0.0898440033197403,0.0820309966802597,0.0820309966802597,0.06917993724346161,377600
1989-05-17,0.0,0.0898440033197403,0.078125,0.078125,0.06588590145111084,1520000
1989-05-18,0.0,0.0859379991889,0.078125,0.078125,0.06588590145111084,1648000
1989-05-19,0.0,0.0898440033197403,0.078125,0.078125,0.06588590145111084,544000
1989-05-22,0.0,0.0898440033197403,0.078125,0.078125,0.06588590145111084,64000
1989-05-23,0.0,0.0898440033197403,0.078125,0.078125,0.06588590145111084,651200
1989-05-24,0.0,0.0898440033197403,0.078125,0.078125,0.06588590145111084,107200
1989-05-25,0.0,0.0898440033197403,0.078125,0.078125,0.06588590145111084,115200
1989-05-26,0.0,0.0898440033197403,0.0820309966802597,0.0820309966802597,0.06917993724346161,294400
1989-05-30,0.0,0.0898440033197403,0.0820309966802597,0.0820309966802597,0.06917993724346161,40000
